raw_name,n_records,cluster_id,canonical_name,cluster_size,min_internal_score,chain_risk,violates_decision
Tamer International,2,1322,Tamer International,1,100.0,False,False
Tandem Coffee,2,1323,Tandem Coffee,1,100.0,False,False
Tas Kafe,1,1325,Tas Kafe,1,100.0,False,False
Tassimo/Mastro Lorenzo,1,1326,Tassimo/Mastro Lorenzo,1,100.0,False,False
Tastes of the World,1,1328,Tastes of the World,1,100.0,False,False
Tata Coffee,1,1329,Tata Coffee,1,100.0,False,False
Taylor Maid Farms,4,1330,Taylor Maid Farms,1,100.0,False,False
Te Aro Roasted,5,1331,Te Aro Roasted,1,100.0,False,False
Teapot Coffee & Tea,1,1332,Teapot Coffee & Tea,1,100.0,False,False
Tehmag Foods Corporation,1,1333,Tehmag Foods Corporation,1,100.0,False,False
Telluride Coffee Roasters,5,1334,Telluride Coffee Roasters,1,100.0,False,False
Terranova Estate,1,1336,Terranova Estate,1,100.0,False,False
Testa Rossa,1,1338,Testa Rossa,1,100.0,False,False
Texas Coffee Traders,1,1339,Texas Coffee Traders,1,100.0,False,False
Texas Roast Premium Gourmet Coffee,2,1340,Texas Roast Premium Gourmet Coffee,1,100.0,False,False
The Angry Roaster,1,1342,The Angry Roaster,1,100.0,False,False
The Bantuan Coffee Foundation,1,1343,The Bantuan Coffee Foundation,1,100.0,False,False
The Beanery Coffee Roasters,3,1344,The Beanery Coffee Roasters,1,100.0,False,False
The Beanstock Coffee Roasters,1,1345,The Beanstock Coffee Roasters,1,100.0,False,False
The Coffee Academics,7,1346,The Coffee Academics,1,100.0,False,False
The Coffee Bean & Tea Leaf,3,1347,The Coffee Bean & Tea Leaf,1,100.0,False,False
The Coffee Beanery,3,1348,The Coffee Beanery,1,100.0,False,False
The Coffee Roaster,1,1349,The Coffee Roaster,1,100.0,False,False
The Coffee Tree Roasters,1,1350,The Coffee Tree Roasters,1,100.0,False,False
The Embellished Bean,2,1352,The Embellished Bean,1,100.0,False,False
The Fire Roasted Coffee,1,1353,The Fire Roasted Coffee,1,100.0,False,False
The Formosa Coffee,1,1354,The Formosa Coffee,1,100.0,False,False
The Fresh Market,1,1355,The Fresh Market,1,100.0,False,False
The Gourmet Coffee Bean,1,1356,The Gourmet Coffee Bean,1,100.0,False,False
The Groovy Mind,1,1357,The Groovy Mind,1,100.0,False,False
The Organic Coffee Company,1,1358,The Organic Coffee Company,1,100.0,False,False
The Reverse Orangutan,1,1359,The Reverse Orangutan,1,100.0,False,False
The Roasterie,58,1360,The Roasterie,1,100.0,False,False
The Sensuous Bean,1,1361,The Sensuous Bean,1,100.0,False,False
The Westside Coffee Company,6,1363,The Westside Coffee Company,1,100.0,False,False
Theory Coffee Roasters,8,1364,Theory Coffee Roasters,1,100.0,False,False
Thirty-Thirty Coffee Co.,18,1365,Thirty-Thirty Coffee Co.,1,100.0,False,False
Three Chairs Specialty Turkish Coffee,1,1366,Three Chairs Specialty Turkish Coffee,1,100.0,False,False
Three Keys Coffee,5,1367,Three Keys Coffee,1,100.0,False,False
Tico Coffee Roasters,2,1368,Tico Coffee Roasters,1,100.0,False,False
Timothy's World Coffee,13,1369,Timothy's World Coffee,1,100.0,False,False
Tinker Coffee Co.,1,1370,Tinker Coffee Co.,1,100.0,False,False
Tipico Coffee,9,1371,Tipico Coffee,1,100.0,False,False
Tipsy Coffee Roasters,1,1372,Tipsy Coffee Roasters,1,100.0,False,False
To the moooon Black Cat Loft,1,1373,To the moooon Black Cat Loft,1,100.0,False,False
Toca Coffee,1,1374,Toca Coffee,1,100.0,False,False
Toms Roasting Co.,1,1375,Toms Roasting Co.,1,100.0,False,False
Topeka Coffee of El Salvador,1,1378,Topeka Coffee of El Salvador,1,100.0,False,False
Torque Coffee,7,1379,Torque Coffee,1,100.0,False,False
Torrefazione Italia,4,1380,Torrefazione Italia,1,100.0,False,False
Torrefazione Tafuri,1,1381,Torrefazione Tafuri,1,100.0,False,False
Trader Joe's,13,1383,Trader Joe's,1,100.0,False,False
Trailhead Coffee Roasters,2,1384,Trailhead Coffee Roasters,1,100.0,False,False
Treeman Coffee,2,1385,Treeman Coffee,1,100.0,False,False
Tribo Coffee,1,1386,Tribo Coffee,1,100.0,False,False
Trident Coffee,2,1387,Trident Coffee,1,100.0,False,False
Trifinio Coffee Company,1,1388,Trifinio Coffee Company,1,100.0,False,False
Triple Coffee Co.,1,1389,Triple Coffee Co.,1,100.0,False,False
TruCup Coffee,2,1390,TruCup Coffee,1,100.0,False,False
True Beans Coffee Roasters,7,1391,True Beans Coffee Roasters,1,100.0,False,False
True Coffee Roasters,9,1392,True Coffee Roasters,1,100.0,False,False
True Coffee Roasting Studio,1,1393,True Coffee Roasting Studio,1,100.0,False,False
True Stone Coffee,1,1394,True Stone Coffee,1,100.0,False,False
Tug Hill Artisan Roasters,1,1395,Tug Hill Artisan Roasters,1,100.0,False,False
Tully's Coffee,29,1396,Tully's Coffee,1,100.0,False,False
Tumaz Coffee,1,1397,Tumaz Coffee,1,100.0,False,False
Turning Point Coffee,7,1398,Turning Point Coffee,1,100.0,False,False
Turnstile Coffee Roasters,5,1399,Turnstile Coffee Roasters,1,100.0,False,False
Twiga Coffee,2,1400,Twiga Coffee,1,100.0,False,False
Two Guys Roasting,1,1401,Two Guys Roasting,1,100.0,False,False
U&Me Buna,2,1402,U&Me Buna,1,100.0,False,False
UCC Ueshima Coffee,1,1403,UCC Ueshima Coffee,1,100.0,False,False
Uislandscafe,3,1404,Uislandscafe,1,100.0,False,False
Uncle Beanz,5,1405,Uncle Beanz,1,100.0,False,False
Uncommon Grounds,6,1406,Uncommon Grounds,1,100.0,False,False
Uncommon Grounds Coffee and Tea,1,1407,Uncommon Grounds Coffee and Tea,1,100.0,False,False
Utopian Coffee,84,1408,Utopian Coffee,1,100.0,False,False
V. Coffee,1,1409,V. Coffee,1,100.0,False,False
VERYTIME,13,1410,VERYTIME,1,100.0,False,False
VN Beans,1,1411,VN Beans,1,100.0,False,False
Vascobelo,1,1413,Vascobelo,1,100.0,False,False
Velton's Coffee,9,1414,Velton's Coffee,1,100.0,False,False
Vennel Coffee,4,1415,Vennel Coffee,1,100.0,False,False
Vermont Artisan Coffee & Tea,3,1416,Vermont Artisan Coffee & Tea,1,100.0,False,False
Vertigo Coffee,4,1417,Vertigo Coffee,1,100.0,False,False
Very Famous International,2,1418,Very Famous International,1,100.0,False,False
Victorian House Concentrated Coffee,1,1419,Victorian House Concentrated Coffee,1,100.0,False,False
Victrola Coffee Roasters,36,1420,Victrola Coffee Roasters,1,100.0,False,False
Vienna Coffee Company,2,1421,Vienna Coffee Company,1,100.0,False,False
Vigilante Coffee,2,1422,Vigilante Coffee,1,100.0,False,False
Vista Clara Coffee,2,1423,Vista Clara Coffee,1,100.0,False,False
Vivid Coffee,1,1424,Vivid Coffee,1,100.0,False,False
Voila Coffee,4,1425,Voila Coffee,1,100.0,False,False
Volcafe Specialty Coffee,1,1426,Volcafe Specialty Coffee,1,100.0,False,False
Volcancito 2 Estate,1,1427,Volcancito 2 Estate,1,100.0,False,False
Volcanica Coffee,3,1428,Volcanica Coffee,1,100.0,False,False
Voyage Coffee,2,1429,Voyage Coffee,1,100.0,False,False
Voyager Specialty Coffee,1,1430,Voyager Specialty Coffee,1,100.0,False,False
Wailapa Farms,1,1431,Wailapa Farms,1,100.0,False,False
Waimea Coffee,1,1432,Waimea Coffee,1,100.0,False,False
Waka Coffee,1,1433,Waka Coffee,1,100.0,False,False
Wal-Mart Stores,1,1434,Wal-Mart Stores,1,100.0,False,False
Walla Walla Roastery,1,1435,Walla Walla Roastery,1,100.0,False,False
Wandering Bear,1,1437,Wandering Bear,1,100.0,False,False
Warm Air Kafe,4,1438,Warm Air Kafe,1,100.0,False,False
Water Street Coffee,1,1440,Water Street Coffee,1,100.0,False,False
Wei Chuan Foods Corporation,14,1441,Wei Chuan Foods Corporation,1,100.0,False,False
West Oak Coffee,1,1442,West Oak Coffee,1,100.0,False,False
Whatever Coffee,4,1443,Whatever Coffee,1,100.0,False,False
Whidbey Coffee,2,1445,Whidbey Coffee,1,100.0,False,False
Whipsaw Coffee Roasters,1,1446,Whipsaw Coffee Roasters,1,100.0,False,False
White Cloud Mountain Coffee,1,1447,White Cloud Mountain Coffee,1,100.0,False,False
White Coffee,1,1448,White Coffee,1,100.0,False,False
White Horse Coffee & Tea,3,1449,White Horse Coffee & Tea,1,100.0,False,False
White Rhino Coffee,5,1450,White Rhino Coffee,1,100.0,False,False
White Rock Coffee,1,1451,White Rock Coffee,1,100.0,False,False
Whole Foods Market,4,1452,Whole Foods Market,1,100.0,False,False
Wicked Joe,4,1453,Wicked Joe,1,100.0,False,False
Wild Goose Coffee Roasters,6,1454,Wild Goose Coffee Roasters,1,100.0,False,False
Wild Hawk Coffee,1,1455,Wild Hawk Coffee,1,100.0,False,False
Wildfire Coffee Roasters,1,1456,Wildfire Coffee Roasters,1,100.0,False,False
Wildgoose Coffee Roasters,1,1457,Wildgoose Coffee Roasters,1,100.0,False,False
Wildland Coffee,1,1458,Wildland Coffee,1,100.0,False,False
Wishingvine,3,1460,Wishingvine,1,100.0,False,False
Wolong Coffee Studio,1,1462,Wolong Coffee Studio,1,100.0,False,False
Wonderstate Coffee,59,1463,Wonderstate Coffee,1,100.0,False,False
Wood Burl Coffee Roasters,1,1464,Wood Burl Coffee Roasters,1,100.0,False,False
Wood-Fire Roasted Coffee,3,1465,Wood-Fire Roasted Coffee,1,100.0,False,False
World Cup Roasters,2,1466,World Cup Roasters,1,100.0,False,False
Wuguo Cafe,1,1467,Wuguo Cafe,1,100.0,False,False
XF Coffee,1,1468,XF Coffee,1,100.0,False,False
XianJing Coffee Estate,1,1469,XianJing Coffee Estate,1,100.0,False,False
Xinmao Coffee Manor,1,1470,Xinmao Coffee Manor,1,100.0,False,False
Yauco Selecto,2,1471,Yauco Selecto,1,100.0,False,False
Yellow Brick Coffee,3,1472,Yellow Brick Coffee,1,100.0,False,False
Yemen Coffee Processing,1,1473,Yemen Coffee Processing,1,100.0,False,False
Yemen Mocha Coffee Trade,2,1474,Yemen Mocha Coffee Trade,1,100.0,False,False
Yes Bean Fresh Roast Café,1,1475,Yes Bean Fresh Roast Café,1,100.0,False,False
Yi-Chi Coffee,2,1476,Yi-Chi Coffee,1,100.0,False,False
Yipao Coffee Roasters,1,1477,Yipao Coffee Roasters,1,100.0,False,False
Yong Shun Coffee Manor,1,1479,Yong Shun Coffee Manor,1,100.0,False,False
Yosemite Coffee Roasting,2,1480,Yosemite Coffee Roasting,1,100.0,False,False
Yum China,3,1482,Yum China,1,100.0,False,False
Z Street Coffee,1,1483,Z Street Coffee,1,100.0,False,False
Z&Z Fine Coffees,1,1484,Z&Z Fine Coffees,1,100.0,False,False
Zacaleu,1,1485,Zacaleu,1,100.0,False,False
Zeitgeist Coffee,2,1486,Zeitgeist Coffee,1,100.0,False,False
Zingerman's Coffee,5,1487,Zingerman's Coffee,1,100.0,False,False
Zocalo Coffee House,1,1488,Zocalo Coffee House,1,100.0,False,False
Zoka Coffee Roasters,7,1489,Zoka Coffee Roasters,1,100.0,False,False
Zouzhouyuan Coffee Estate,3,1490,Zouzhouyuan Coffee Estate,1,100.0,False,False
Zuco Coffee Roasters,2,1491,Zuco Coffee Roasters,1,100.0,False,False
caffè HABITU,1,1492,caffè HABITU,1,100.0,False,False
inLove Cafe,1,1493,inLove Cafe,1,100.0,False,False
Škoda,1,1495,Škoda,1,100.0,False,False
